Tiempo_Ejecucion,Complejidad,Tamaño_Tarea,Carga_Trabajo_R1,Experiencia_R1,Experiencia_Equipo,Claridad_Requisitos,Experiencia del Encuestado,Tipo_Tarea,Fase_Tarea,Cantidad_Recursos,Carga_Trabajo_R2,Experiencia_R2,Carga_Trabajo_R3,Experiencia_R3
62.53111825610668,3,13,3,2,2,1,Mid-Level,Documentación,Construcción/Desarrollo,3,2.0,2.0,2.0,1.0
146.19686925451057,3,21,2,5,2,3,Junior,Backend,Elaboración/Requisitos,2,1.0,4.0,,
98.15341140829297,2,5,1,1,4,2,Junior,Frontend,Mantenimiento,1,,,,
97.4397131556729,3,21,2,5,4,1,Senior,Database,Elaboración/Requisitos,1,,,,
120.65265137021645,2,3,1,2,2,4,Senior,Database,Transición/Implementación,3,2.0,2.0,2.0,2.0
105.28842298316825,1,21,2,3,2,2,Mid-Level,Análisis,Construcción/Desarrollo,1,,,,
194.52221589011538,2,1,2,3,5,4,Junior,DevOps,Mantenimiento,3,1.0,4.0,2.0,3.0
148.9147758468461,3,2,2,4,4,4,Senior,Análisis,Mantenimiento,3,1.0,5.0,3.0,5.0
138.1445427601838,3,21,2,1,3,1,Mid-Level,Backend,Inicio/Conceptualización,2,2.0,1.0,,
109.78333053571708,3,2,1,1,4,1,Senior,Testing,Elaboración/Requisitos,1,,,,
78.45459607300866,4,1,1,4,3,2,Junior,Documentación,Inicio/Conceptualización,1,,,,
107.24350420964511,2,5,1,5,3,3,Junior,DevOps,Transición/Implementación,1,,,,
182.37525773832175,5,2,2,4,2,3,Mid-Level,DevOps,Mantenimiento,3,2.0,3.0,2.0,5.0
109.23892546024369,4,21,2,4,4,3,Mid-Level,DevOps,Construcción/Desarrollo,3,2.0,2.0,2.0,4.0
75.09831019159006,3,2,1,5,1,4,Junior,Documentación,Elaboración/Requisitos,1,,,,
137.0469715943933,5,8,2,3,3,3,Senior,DevOps,Inicio/Conceptualización,3,1.0,3.0,2.0,4.0
139.69504558723676,5,5,2,1,1,3,Junior,Backend,Inicio/Conceptualización,1,,,,
192.2298301675364,3,3,2,2,3,3,Junior,Testing,Transición/Implementación,3,1.0,2.0,1.0,1.0
198.05670990595132,5,8,3,1,2,3,Mid-Level,Frontend,Inicio/Conceptualización,3,1.0,1.0,1.0,1.0
190.93328610878854,5,8,1,5,3,1,Mid-Level,DevOps,Construcción/Desarrollo,3,1.0,3.0,1.0,4.0
114.64738420997391,1,1,3,2,2,2,Senior,Database,Transición/Implementación,1,,,,
129.9599228419258,2,2,2,4,1,1,Mid-Level,Database,Mantenimiento,1,,,,
151.02285038198045,3,13,3,4,4,1,Mid-Level,Testing,Construcción/Desarrollo,2,1.0,2.0,,
153.25674635755604,5,8,3,1,3,3,Mid-Level,Análisis,Elaboración/Requisitos,3,1.0,1.0,1.0,1.0
156.63966154634196,3,5,1,2,2,5,Mid-Level,Backend,Mantenimiento,2,3.0,3.0,,
95.82157238504033,3,3,3,3,3,3,Senior,Documentación,Transición/Implementación,1,,,,
84.62421838844617,2,5,2,1,2,5,Senior,Testing,Transición/Implementación,1,,,,
219.25325733033708,1,8,3,2,5,1,Junior,Database,Mantenimiento,3,1.0,1.0,1.0,3.0
156.07471641047692,3,8,3,1,1,5,Junior,Frontend,Construcción/Desarrollo,2,2.0,1.0,,
118.88660566811201,5,8,1,4,1,4,Junior,Testing,Elaboración/Requisitos,2,2.0,2.0,,
156.15210199991208,5,13,2,3,4,1,Senior,Frontend,Transición/Implementación,3,3.0,4.0,2.0,5.0
160.4736307583101,3,2,3,3,5,1,Mid-Level,Backend,Inicio/Conceptualización,2,2.0,5.0,,
133.7271667687521,3,3,1,5,2,2,Senior,DevOps,Transición/Implementación,2,3.0,5.0,,
123.93781890568192,4,8,3,3,3,3,Senior,Frontend,Mantenimiento,1,,,,
159.9202306940306,4,2,2,4,4,3,Mid-Level,DevOps,Transición/Implementación,3,2.0,5.0,2.0,5.0
74.01405670263087,2,21,2,1,2,2,Mid-Level,Análisis,Mantenimiento,1,,,,
99.42351200084751,5,5,3,1,4,3,Mid-Level,Documentación,Inicio/Conceptualización,1,,,,
99.79117921748077,3,13,2,5,4,1,Junior,Testing,Construcción/Desarrollo,1,,,,
116.56220116050407,5,1,1,4,3,2,Junior,Documentación,Transición/Implementación,2,1.0,2.0,,
121.89576764807191,5,2,1,2,3,3,Mid-Level,Database,Construcción/Desarrollo,2,2.0,3.0,,
78.5439248435921,2,21,2,3,4,4,Junior,Frontend,Inicio/Conceptualización,1,,,,
135.75789809451445,2,8,2,5,3,3,Senior,Frontend,Transición/Implementación,2,2.0,2.0,,
103.87107544613478,2,8,2,2,5,2,Mid-Level,Backend,Construcción/Desarrollo,1,,,,
196.8412586530015,3,2,2,5,2,3,Mid-Level,Documentación,Transición/Implementación,3,2.0,5.0,2.0,5.0
154.50743088181582,1,2,2,3,3,4,Senior,Análisis,Elaboración/Requisitos,3,3.0,1.0,3.0,2.0
104.0383224944419,4,8,3,4,2,2,Mid-Level,Database,Mantenimiento,2,3.0,4.0,,
165.95446700302583,4,5,1,1,2,4,Senior,Testing,Mantenimiento,3,3.0,4.0,1.0,5.0
154.24803771291548,2,8,1,1,1,1,Junior,Análisis,Transición/Implementación,3,2.0,1.0,2.0,1.0
147.3821471227141,4,1,1,4,2,2,Senior,Análisis,Elaboración/Requisitos,3,3.0,2.0,3.0,3.0
81.69046632345058,2,3,2,2,1,5,Mid-Level,DevOps,Mantenimiento,1,,,,
86.0430426378704,4,8,1,1,2,4,Senior,Database,Elaboración/Requisitos,1,,,,
125.03036291810211,5,21,3,3,4,3,Mid-Level,DevOps,Construcción/Desarrollo,2,1.0,1.0,,
103.33942059204999,5,21,2,4,3,2,Junior,Frontend,Construcción/Desarrollo,1,,,,
118.18243594260842,5,1,2,1,5,5,Mid-Level,Análisis,Inicio/Conceptualización,2,1.0,3.0,,
156.39951706278296,1,8,1,5,2,2,Junior,DevOps,Elaboración/Requisitos,2,1.0,5.0,,
82.80019245696091,5,5,1,5,1,4,Senior,Documentación,Inicio/Conceptualización,1,,,,
115.6753567344413,1,13,2,5,3,1,Senior,Database,Elaboración/Requisitos,2,1.0,5.0,,
130.1255965981426,5,2,1,5,4,3,Junior,Documentación,Construcción/Desarrollo,3,1.0,4.0,1.0,5.0
112.93126563564036,3,21,1,2,5,5,Junior,Testing,Inicio/Conceptualización,2,1.0,1.0,,
162.5947694039075,4,13,2,3,4,5,Mid-Level,Backend,Elaboración/Requisitos,3,1.0,5.0,1.0,5.0
112.44376226038595,2,3,1,2,1,4,Mid-Level,Database,Elaboración/Requisitos,2,3.0,1.0,,
74.7635129151919,4,13,1,1,3,5,Senior,Análisis,Elaboración/Requisitos,1,,,,
90.83349045697454,1,8,3,4,2,2,Mid-Level,Database,Mantenimiento,3,1.0,5.0,1.0,3.0
155.9960884923476,2,13,2,2,3,3,Junior,Database,Elaboración/Requisitos,3,3.0,2.0,2.0,3.0
130.43265143356032,3,1,3,5,4,1,Senior,Backend,Construcción/Desarrollo,3,1.0,5.0,2.0,5.0
143.02504796590634,4,1,1,1,4,1,Junior,Database,Construcción/Desarrollo,2,2.0,1.0,,
53.765127247946616,2,21,1,4,3,4,Junior,DevOps,Inicio/Conceptualización,1,,,,
134.8292160591209,2,8,2,4,4,2,Senior,Backend,Inicio/Conceptualización,2,2.0,1.0,,
162.41167009347313,2,1,1,1,2,2,Senior,Frontend,Inicio/Conceptualización,3,1.0,1.0,1.0,2.0
73.06856748108652,3,5,1,1,5,4,Senior,DevOps,Mantenimiento,1,,,,
192.70404253397706,1,21,1,5,4,4,Senior,Análisis,Construcción/Desarrollo,3,1.0,5.0,1.0,5.0
108.93061080477653,1,2,2,4,5,2,Junior,Database,Mantenimiento,1,,,,
90.75219196961899,2,2,1,5,4,3,Mid-Level,Análisis,Mantenimiento,1,,,,
101.92485092298406,2,2,2,2,4,5,Senior,Backend,Transición/Implementación,1,,,,
156.9027741198398,2,2,3,4,3,2,Mid-Level,DevOps,Mantenimiento,3,1.0,2.0,1.0,3.0
73.77903963118648,2,8,2,5,1,4,Mid-Level,Testing,Transición/Implementación,1,,,,
202.40355786665964,2,21,3,3,4,5,Senior,DevOps,Transición/Implementación,3,2.0,3.0,2.0,3.0
158.34513476033615,5,3,3,4,2,5,Senior,Análisis,Elaboración/Requisitos,3,1.0,5.0,1.0,4.0
161.21319814670912,5,5,1,1,5,5,Mid-Level,Testing,Construcción/Desarrollo,3,1.0,1.0,1.0,1.0
89.3298023370771,4,21,2,1,4,2,Senior,Documentación,Transición/Implementación,1,,,,
108.6132845730082,1,8,1,4,1,2,Mid-Level,Frontend,Elaboración/Requisitos,2,2.0,5.0,,
137.06439627238467,2,5,1,1,2,3,Junior,DevOps,Transición/Implementación,2,1.0,1.0,,
71.99828429498618,2,3,2,1,2,5,Mid-Level,Análisis,Mantenimiento,3,3.0,2.0,3.0,2.0
118.51695821114996,1,21,3,3,2,4,Mid-Level,Frontend,Mantenimiento,2,3.0,2.0,,
135.47027400744594,1,1,2,2,1,2,Junior,DevOps,Construcción/Desarrollo,1,,,,
110.67167931251844,5,8,2,5,4,1,Mid-Level,Arquitectura,Mantenimiento,1,,,,
136.85414407055566,5,5,2,4,5,4,Mid-Level,Documentación,Mantenimiento,2,1.0,4.0,,
104.1612711207477,2,13,1,5,1,4,Senior,Frontend,Inicio/Conceptualización,2,1.0,1.0,,
78.99813576327645,4,13,3,4,4,3,Senior,Documentación,Inicio/Conceptualización,1,,,,
127.6035255320946,3,5,3,4,1,1,Senior,DevOps,Transición/Implementación,2,2.0,5.0,,
153.29487752161734,2,1,2,2,4,2,Senior,Análisis,Mantenimiento,3,3.0,4.0,3.0,2.0
203.75438325809847,1,13,2,1,3,1,Senior,Testing,Mantenimiento,3,2.0,1.0,1.0,1.0
77.90498546786407,5,21,3,3,3,4,Junior,Análisis,Mantenimiento,1,,,,
157.30849108535313,2,2,1,5,2,3,Mid-Level,Análisis,Transición/Implementación,3,1.0,1.0,1.0,1.0
181.96752409076188,3,1,2,3,4,4,Senior,Análisis,Mantenimiento,3,2.0,1.0,1.0,1.0
82.5820495968464,4,2,1,3,3,1,Mid-Level,DevOps,Construcción/Desarrollo,1,,,,
104.11250410678296,4,21,2,5,2,4,Mid-Level,Database,Construcción/Desarrollo,2,2.0,5.0,,
159.52259006275762,5,2,2,2,3,5,Mid-Level,Testing,Mantenimiento,3,3.0,2.0,2.0,2.0
68.34823730837793,4,3,2,4,2,2,Senior,DevOps,Transición/Implementación,1,,,,
92.83255919795634,5,1,2,5,2,4,Mid-Level,DevOps,Construcción/Desarrollo,1,,,,
151.37674370122676,4,5,3,5,5,2,Junior,Testing,Inicio/Conceptualización,3,1.0,2.0,1.0,5.0
68.14617133513306,1,21,1,2,4,3,Mid-Level,Backend,Elaboración/Requisitos,1,,,,
153.1588240111502,3,13,2,5,2,3,Senior,Backend,Inicio/Conceptualización,2,1.0,5.0,,
93.1135871860688,3,5,2,5,5,1,Mid-Level,Database,Construcción/Desarrollo,2,3.0,4.0,,
144.13560983948142,2,2,1,2,1,2,Mid-Level,Análisis,Inicio/Conceptualización,2,1.0,4.0,,
190.82962023960164,5,2,1,2,3,4,Mid-Level,Análisis,Transición/Implementación,3,1.0,4.0,1.0,1.0
77.16891619105901,5,2,2,4,2,3,Mid-Level,Documentación,Elaboración/Requisitos,1,,,,
72.20088316465586,1,8,3,1,4,4,Senior,Database,Construcción/Desarrollo,1,,,,
79.37511696761868,4,3,2,1,1,2,Mid-Level,Análisis,Inicio/Conceptualización,3,1.0,1.0,2.0,1.0
103.5279818185257,5,1,1,1,2,3,Junior,Análisis,Construcción/Desarrollo,3,1.0,1.0,2.0,1.0
118.04757085112095,5,3,2,3,4,5,Senior,Documentación,Elaboración/Requisitos,2,1.0,3.0,,
129.8531757133379,4,21,2,4,2,1,Senior,Análisis,Mantenimiento,1,,,,
181.1527115194191,3,21,1,5,3,5,Junior,Database,Mantenimiento,2,1.0,5.0,,
109.02275868051679,4,5,3,1,3,4,Mid-Level,Backend,Mantenimiento,1,,,,
121.97812000426242,3,8,1,4,4,3,Senior,Backend,Construcción/Desarrollo,3,3.0,2.0,1.0,4.0
129.02749119884535,3,21,2,4,2,3,Mid-Level,Frontend,Transición/Implementación,1,,,,
125.04480103053594,4,3,1,5,2,4,Mid-Level,Backend,Inicio/Conceptualización,3,2.0,3.0,1.0,3.0
102.41269086086903,1,1,2,5,5,3,Mid-Level,DevOps,Mantenimiento,1,,,,
131.00052990396856,5,21,1,3,4,5,Junior,Documentación,Construcción/Desarrollo,1,,,,
141.78639539090008,5,3,3,5,3,4,Mid-Level,Frontend,Transición/Implementación,3,1.0,5.0,2.0,4.0
148.3868932497069,5,1,2,5,2,4,Mid-Level,Análisis,Inicio/Conceptualización,2,1.0,5.0,,
91.50065451878815,1,21,2,1,3,3,Junior,Backend,Elaboración/Requisitos,1,,,,
204.37430898017962,4,3,3,1,4,3,Mid-Level,Documentación,Transición/Implementación,3,2.0,1.0,3.0,1.0
74.30567749234575,4,1,3,5,4,5,Senior,DevOps,Elaboración/Requisitos,1,,,,
86.17534748220088,3,3,3,5,2,1,Mid-Level,Análisis,Mantenimiento,3,2.0,2.0,2.0,3.0
126.39813305480446,5,21,1,4,4,4,Mid-Level,Frontend,Inicio/Conceptualización,3,1.0,3.0,2.0,5.0
246.36293018627174,3,21,2,4,4,4,Senior,Database,Inicio/Conceptualización,3,2.0,5.0,2.0,5.0
191.0469362791511,2,3,2,3,4,4,Mid-Level,Testing,Transición/Implementación,3,1.0,2.0,1.0,2.0
202.27467221621433,4,2,1,3,5,3,Mid-Level,Análisis,Construcción/Desarrollo,3,3.0,3.0,2.0,3.0
117.55966603389287,3,3,1,1,3,3,Senior,Database,Mantenimiento,2,1.0,1.0,,
161.42544577545686,3,13,2,5,3,1,Senior,Backend,Mantenimiento,2,3.0,5.0,,
127.50853430199345,1,3,2,1,2,2,Junior,Frontend,Mantenimiento,2,1.0,1.0,,
95.90277978562655,5,21,3,2,2,2,Junior,Database,Inicio/Conceptualización,1,,,,
178.71564857280205,2,1,2,5,5,5,Junior,Testing,Construcción/Desarrollo,3,2.0,5.0,1.0,5.0
117.28745511453673,2,2,2,5,2,3,Mid-Level,Testing,Mantenimiento,1,,,,
149.54762335289573,2,3,2,3,5,4,Mid-Level,Frontend,Construcción/Desarrollo,2,3.0,2.0,,
80.84148497772406,3,5,1,1,3,2,Junior,Análisis,Mantenimiento,1,,,,
107.89149856886304,1,5,1,2,3,2,Senior,Database,Inicio/Conceptualización,1,,,,
105.84517181778175,2,13,1,5,3,5,Senior,Frontend,Mantenimiento,2,1.0,5.0,,
104.41440938806777,5,5,3,1,3,3,Mid-Level,Análisis,Elaboración/Requisitos,1,,,,
136.8279381629954,5,13,2,4,4,5,Senior,Testing,Transición/Implementación,1,,,,
191.45405980888015,5,5,3,3,3,2,Senior,Análisis,Mantenimiento,3,2.0,5.0,2.0,2.0
110.11275599696279,2,8,3,3,5,1,Mid-Level,Análisis,Mantenimiento,2,2.0,2.0,,
95.56394551672906,3,21,1,2,4,2,Junior,Documentación,Mantenimiento,1,,,,
148.0212076988118,4,3,1,2,1,3,Mid-Level,Análisis,Construcción/Desarrollo,1,,,,
130.85466633220506,2,5,2,2,2,5,Mid-Level,Análisis,Construcción/Desarrollo,3,1.0,4.0,1.0,3.0
150.74582000293597,2,3,2,3,4,3,Mid-Level,Backend,Construcción/Desarrollo,3,3.0,2.0,2.0,3.0
83.5991793813515,5,1,2,4,4,2,Senior,DevOps,Transición/Implementación,1,,,,
86.2343932980468,5,13,2,1,4,2,Senior,Database,Construcción/Desarrollo,1,,,,
139.2495625612215,1,21,2,5,3,4,Senior,Database,Construcción/Desarrollo,1,,,,
80.08973432694968,3,8,2,5,2,3,Mid-Level,Testing,Elaboración/Requisitos,1,,,,
131.75674543366853,3,5,2,5,4,2,Senior,Análisis,Construcción/Desarrollo,3,3.0,3.0,3.0,1.0
97.75083205983123,5,5,1,3,2,1,Mid-Level,Frontend,Elaboración/Requisitos,1,,,,
158.73835448453656,3,8,2,4,4,2,Junior,Backend,Elaboración/Requisitos,3,1.0,3.0,1.0,4.0
133.87756268611187,2,5,3,4,4,2,Junior,Testing,Inicio/Conceptualización,3,1.0,5.0,1.0,3.0
88.31833803692163,1,3,1,5,3,5,Junior,DevOps,Transición/Implementación,1,,,,
78.99769887458872,2,3,1,1,2,2,Junior,Análisis,Transición/Implementación,2,1.0,1.0,,
99.2737074187209,1,13,2,1,2,3,Mid-Level,Análisis,Construcción/Desarrollo,1,,,,
104.38144069503099,5,21,2,3,2,2,Mid-Level,Testing,Inicio/Conceptualización,2,3.0,3.0,,
93.73576792864972,5,2,1,3,1,2,Junior,Análisis,Construcción/Desarrollo,1,,,,
142.47820082910422,3,8,2,1,4,1,Senior,DevOps,Construcción/Desarrollo,3,1.0,2.0,2.0,3.0
143.5400605535872,4,1,1,3,2,2,Senior,Frontend,Construcción/Desarrollo,2,1.0,3.0,,
219.55440510951905,5,8,2,1,4,2,Junior,Frontend,Transición/Implementación,3,2.0,1.0,3.0,1.0
122.33918841810106,3,5,2,3,5,2,Senior,Análisis,Construcción/Desarrollo,3,1.0,3.0,2.0,1.0
123.95230293932488,5,2,1,2,4,3,Senior,DevOps,Mantenimiento,2,1.0,3.0,,
133.00630719117933,3,1,2,5,5,2,Senior,Análisis,Construcción/Desarrollo,2,2.0,3.0,,
130.24772274101895,2,8,2,5,1,3,Junior,Documentación,Elaboración/Requisitos,1,,,,
236.33771776216406,2,2,2,2,4,3,Mid-Level,Testing,Elaboración/Requisitos,3,3.0,3.0,3.0,3.0
104.11992294230383,3,3,3,4,4,5,Junior,Frontend,Mantenimiento,3,1.0,5.0,1.0,3.0
162.79727563479386,3,3,3,3,3,1,Senior,Database,Construcción/Desarrollo,3,1.0,5.0,1.0,2.0
184.14659161651727,2,5,2,4,5,2,Senior,Documentación,Mantenimiento,3,1.0,3.0,1.0,2.0
138.94397490002638,5,13,2,2,4,1,Junior,DevOps,Elaboración/Requisitos,3,1.0,4.0,1.0,4.0
174.2892275467854,5,2,1,2,4,3,Mid-Level,Backend,Transición/Implementación,3,2.0,2.0,3.0,2.0
80.8420504239514,5,3,3,5,4,2,Mid-Level,Análisis,Elaboración/Requisitos,1,,,,
123.20806924529269,5,13,3,3,5,1,Mid-Level,Análisis,Construcción/Desarrollo,1,,,,
165.12977997777494,5,2,2,4,5,2,Junior,Documentación,Inicio/Conceptualización,3,2.0,5.0,3.0,4.0
121.05740521499452,4,1,3,4,3,2,Senior,Análisis,Transición/Implementación,2,3.0,5.0,,
130.7559214127067,5,21,1,5,4,1,Junior,Análisis,Inicio/Conceptualización,2,2.0,3.0,,
122.84727970665307,1,8,2,5,2,2,Junior,Database,Mantenimiento,2,1.0,1.0,,
90.99900262897071,3,1,1,4,3,4,Senior,Análisis,Elaboración/Requisitos,1,,,,
129.77670903504475,4,5,1,4,5,3,Junior,Análisis,Elaboración/Requisitos,2,2.0,4.0,,
140.03279541784391,3,21,3,4,2,3,Senior,Testing,Construcción/Desarrollo,3,1.0,4.0,1.0,5.0
160.06683817278872,5,13,3,3,2,4,Mid-Level,Análisis,Transición/Implementación,2,2.0,3.0,,
176.99380244080774,5,2,1,5,4,3,Mid-Level,Testing,Elaboración/Requisitos,3,1.0,3.0,1.0,1.0
89.35345943839651,1,3,2,4,4,2,Junior,DevOps,Mantenimiento,1,,,,
81.55336075686574,3,13,1,2,3,4,Junior,Backend,Mantenimiento,1,,,,
121.67603091910846,2,1,3,2,4,4,Senior,Frontend,Elaboración/Requisitos,2,3.0,2.0,,
111.55976139465143,2,5,1,1,3,3,Junior,Database,Construcción/Desarrollo,2,2.0,1.0,,
123.87345856163596,2,21,3,5,4,2,Senior,DevOps,Transición/Implementación,2,3.0,5.0,,
93.1677562202647,3,8,2,1,4,5,Mid-Level,Backend,Transición/Implementación,1,,,,
93.61151888461241,5,2,2,3,1,3,Junior,Documentación,Inicio/Conceptualización,1,,,,
120.11671319906077,2,5,3,4,2,5,Junior,Documentación,Mantenimiento,2,1.0,5.0,,
108.05030448806303,5,21,2,4,3,5,Senior,Documentación,Construcción/Desarrollo,1,,,,
109.03007952882474,3,2,2,4,4,2,Mid-Level,DevOps,Transición/Implementación,1,,,,
107.58527626666022,3,8,3,3,4,2,Junior,Database,Elaboración/Requisitos,1,,,,
123.56408884639778,3,21,1,5,4,3,Junior,Database,Elaboración/Requisitos,1,,,,
242.51531866952675,1,5,3,5,2,5,Senior,Documentación,Transición/Implementación,3,1.0,1.0,1.0,2.0
117.33816520906386,5,3,2,4,3,3,Senior,Testing,Construcción/Desarrollo,2,2.0,5.0,,
189.8845833786527,4,5,3,3,2,4,Mid-Level,DevOps,Transición/Implementación,3,1.0,4.0,1.0,2.0
229.7720584312975,5,13,2,5,3,2,Junior,Análisis,Mantenimiento,3,3.0,2.0,3.0,1.0
149.63091169570444,4,13,3,5,4,4,Senior,Database,Elaboración/Requisitos,2,1.0,5.0,,
158.94552863086065,5,5,2,1,3,1,Junior,Database,Mantenimiento,3,3.0,4.0,2.0,5.0
107.24110649704575,5,3,2,4,5,3,Senior,Testing,Transición/Implementación,2,1.0,4.0,,
79.55944325981059,4,13,2,1,2,4,Senior,Database,Construcción/Desarrollo,3,1.0,1.0,2.0,1.0
65.05159644314871,3,1,2,3,2,1,Mid-Level,Documentación,Inicio/Conceptualización,1,,,,
138.28688416136234,3,13,2,2,2,4,Senior,Análisis,Elaboración/Requisitos,1,,,,
114.06880437476869,1,1,2,5,3,3,Mid-Level,Testing,Construcción/Desarrollo,1,,,,
117.25328649715908,5,21,1,3,4,2,Mid-Level,Database,Construcción/Desarrollo,2,2.0,2.0,,
123.62734675976301,1,3,2,3,4,2,Junior,Análisis,Transición/Implementación,3,2.0,4.0,2.0,3.0
135.45207323560888,5,3,1,1,1,3,Mid-Level,Análisis,Elaboración/Requisitos,1,,,,
70.53276337494202,2,21,1,2,3,3,Junior,Frontend,Elaboración/Requisitos,1,,,,
116.88258391533293,5,2,2,3,5,2,Junior,DevOps,Construcción/Desarrollo,2,2.0,4.0,,
101.81167176178225,2,3,1,1,2,5,Senior,Backend,Inicio/Conceptualización,1,,,,
90.24395543940778,4,2,3,5,4,2,Mid-Level,Análisis,Elaboración/Requisitos,1,,,,
125.92547880652025,2,5,2,5,2,2,Senior,Análisis,Elaboración/Requisitos,2,3.0,5.0,,
113.74451159495793,5,1,2,2,2,3,Senior,Análisis,Transición/Implementación,1,,,,
115.60345425333769,1,3,2,4,4,4,Mid-Level,Análisis,Elaboración/Requisitos,2,2.0,5.0,,
177.3201978784996,3,3,2,5,4,3,Junior,DevOps,Inicio/Conceptualización,3,1.0,5.0,2.0,4.0
175.32843526663436,4,1,3,2,1,4,Mid-Level,Backend,Construcción/Desarrollo,2,1.0,3.0,,
145.58782543060218,4,21,1,5,4,1,Senior,DevOps,Mantenimiento,1,,,,
86.06613142454545,2,3,2,5,5,1,Mid-Level,DevOps,Elaboración/Requisitos,1,,,,
127.47428911734093,1,2,2,2,5,4,Senior,Análisis,Mantenimiento,3,1.0,1.0,2.0,2.0
144.66399614521788,2,2,3,5,5,4,Senior,Frontend,Construcción/Desarrollo,3,2.0,2.0,1.0,5.0
123.3132515770293,3,8,3,4,4,4,Mid-Level,Testing,Transición/Implementación,2,2.0,5.0,,
129.8632891285615,3,1,3,3,3,5,Mid-Level,Análisis,Inicio/Conceptualización,1,,,,
103.73586842646226,4,13,2,3,5,2,Junior,DevOps,Mantenimiento,1,,,,
114.34841728279305,2,1,2,1,1,3,Junior,Análisis,Transición/Implementación,2,1.0,1.0,,
139.32744450597818,2,3,1,4,1,5,Mid-Level,Database,Elaboración/Requisitos,2,2.0,3.0,,
195.61315542771862,4,2,2,5,2,4,Senior,Documentación,Mantenimiento,3,1.0,5.0,2.0,5.0
227.74420974560093,2,8,2,1,5,4,Junior,Análisis,Transición/Implementación,3,1.0,1.0,1.0,2.0
105.50070047401695,5,13,3,1,4,2,Mid-Level,Database,Transición/Implementación,2,1.0,4.0,,
75.18819689519475,4,21,2,5,3,2,Junior,Database,Inicio/Conceptualización,2,2.0,4.0,,
83.0034160444031,1,21,1,3,2,4,Junior,Testing,Elaboración/Requisitos,1,,,,
148.6292744334093,5,5,2,2,4,4,Junior,Frontend,Inicio/Conceptualización,2,3.0,2.0,,
151.2747313417427,1,21,2,4,2,2,Senior,Frontend,Transición/Implementación,2,2.0,4.0,,
160.78462828970436,4,21,3,1,4,5,Junior,Análisis,Inicio/Conceptualización,3,3.0,1.0,2.0,1.0
75.11161139503187,4,5,1,3,2,1,Senior,Análisis,Transición/Implementación,1,,,,
153.2193383168094,5,13,3,5,4,3,Junior,Documentación,Inicio/Conceptualización,2,3.0,4.0,,
68.00037747534036,4,5,1,2,1,2,Mid-Level,Backend,Transición/Implementación,1,,,,
73.58493348295139,3,3,3,1,3,4,Mid-Level,Análisis,Elaboración/Requisitos,1,,,,
115.51541062905085,2,1,3,3,1,4,Mid-Level,DevOps,Transición/Implementación,2,1.0,5.0,,
125.36093440433869,3,13,3,3,4,4,Mid-Level,Documentación,Elaboración/Requisitos,2,2.0,3.0,,
75.08655473153742,1,1,2,1,2,2,Senior,Backend,Inicio/Conceptualización,1,,,,
77.65372204928653,5,21,1,2,2,3,Junior,Frontend,Construcción/Desarrollo,2,1.0,3.0,,
169.65097132283577,2,8,1,2,5,2,Mid-Level,Database,Mantenimiento,3,1.0,3.0,1.0,3.0
117.74292986240006,4,13,3,3,3,2,Senior,Análisis,Inicio/Conceptualización,2,1.0,1.0,,
57.32873465547804,4,5,1,1,2,2,Senior,DevOps,Elaboración/Requisitos,3,1.0,3.0,1.0,1.0
86.60415569211006,3,5,3,4,4,3,Senior,Backend,Elaboración/Requisitos,1,,,,
103.11103095770895,2,1,2,3,2,2,Senior,Database,Inicio/Conceptualización,1,,,,
106.79073044920604,4,3,3,4,4,1,Senior,Backend,Inicio/Conceptualización,2,3.0,3.0,,
127.3659075529084,4,21,2,2,1,3,Mid-Level,Análisis,Inicio/Conceptualización,2,1.0,1.0,,
92.22829905767145,4,2,2,5,4,4,Senior,Testing,Elaboración/Requisitos,1,,,,
71.6119916693023,5,2,1,3,3,3,Junior,Frontend,Construcción/Desarrollo,3,1.0,5.0,1.0,3.0
152.4751354779863,4,5,3,1,3,4,Mid-Level,Frontend,Transición/Implementación,3,3.0,1.0,3.0,1.0
122.30712093164436,5,8,2,5,2,1,Mid-Level,Análisis,Construcción/Desarrollo,2,1.0,5.0,,
141.527388259889,4,2,3,4,4,4,Senior,Database,Inicio/Conceptualización,3,1.0,1.0,1.0,3.0
164.28952865946837,2,1,3,4,3,3,Mid-Level,Database,Elaboración/Requisitos,3,3.0,4.0,1.0,3.0
59.684637970787726,2,3,2,1,3,4,Senior,DevOps,Transición/Implementación,1,,,,
84.4455582705982,3,1,2,2,2,5,Mid-Level,Análisis,Transición/Implementación,1,,,,
84.26684691053319,5,8,2,3,4,2,Senior,DevOps,Inicio/Conceptualización,1,,,,
71.33028045881943,2,13,2,2,2,5,Mid-Level,Testing,Construcción/Desarrollo,1,,,,
118.60854115284037,5,5,1,2,1,2,Junior,Database,Construcción/Desarrollo,2,2.0,1.0,,
170.0036204227767,5,3,3,5,3,5,Mid-Level,Análisis,Inicio/Conceptualización,3,2.0,5.0,1.0,5.0
182.85627926665154,1,13,2,4,2,3,Senior,Análisis,Construcción/Desarrollo,3,2.0,2.0,2.0,4.0
118.54011121959427,3,2,1,2,1,2,Mid-Level,Database,Construcción/Desarrollo,1,,,,
82.08257875959613,4,1,3,5,3,5,Junior,Database,Inicio/Conceptualización,1,,,,
